acousticness,artist,danceability,day,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,month,position,speechiness,tempo,time_signature,title,valence,year
0.0114,chaka khan,0.693,23.0,281680.0,0.827,0.189,10.0,0.32,-6.437,0.0,5.0,1.0,0.0483,103.087,4.0,love you all my lifetime,0.906,1992.0
0.00559,mass order,0.833,23.0,445520.0,0.725,0.0035,11.0,0.0796,-7.855,1.0,5.0,2.0,0.14,119.053,4.0,lift every voice (take me away),0.844,1992.0
0.0873,2 unlimited,0.7,30.0,248197.0,0.99,0.00211,3.0,0.151,-7.559,0.0,5.0,5.0,0.0499,127.884,4.0,twilight zone,0.77,1992.0
0.0198,army of lovers,0.6,30.0,214093.0,0.904,7.98e-05,4.0,0.749,-10.003,0.0,5.0,6.0,0.0584,122.006,4.0,crucified,0.475,1992.0
0.105,mr. fingers,0.454,6.0,338587.0,0.511,0.939,4.0,0.102,-12.565,0.0,6.0,1.0,0.0494,120.031,4.0,closer,0.825,1992.0
0.0318,en vogue,0.767,6.0,281613.0,0.839,9.31e-06,8.0,0.111,-5.519,1.0,6.0,8.0,0.0613,98.055,4.0,my lovin' (you're never gonna get it),0.461,1992.0
0.117,michael jackson,0.876,13.0,390573.0,0.782,0.000721,11.0,0.149,-3.777,0.0,6.0,1.0,0.0685,110.494,4.0,in the closet,0.622,1992.0
0.00019,kym sims,0.737,13.0,283227.0,0.814,0.392,2.0,0.0844,-10.396,1.0,6.0,5.0,0.0307,120.01,4.0,take my advice,0.803,1992.0
0.00279,cece peniston,0.774,27.0,270838.0,0.705,0.0128,6.0,0.247,-12.064,1.0,6.0,1.0,0.0448,104.983,4.0,keep on walkin',0.63,1992.0
7.23e-05,apotheosis,0.469,27.0,290657.0,0.869,2.07e-05,9.0,0.077,-7.265,0.0,6.0,10.0,0.0613,130.761,4.0,o fortuna,0.255,1992.0
0.0354,saint etienne,0.665,4.0,262627.0,0.912,3.18e-05,8.0,0.878,-4.951,1.0,7.0,1.0,0.0356,115.297,4.0,nothing can stop us,0.964,1992.0
0.000961,yothu yindi,0.751,4.0,463348.0,0.67,0.736,4.0,0.109,-7.812,0.0,7.0,6.0,0.059,129.0,4.0,treaty,0.281,1992.0
0.000277,the daou,0.716,11.0,805747.0,0.598,0.711,11.0,0.211,-12.128,0.0,7.0,1.0,0.0561,121.977,4.0,surrender yourself,0.407,1992.0
0.000639,urbanized/silvano,0.735,11.0,487240.0,0.502,0.608,2.0,0.322,-14.977,1.0,7.0,2.0,0.0828,119.744,4.0,helpless (i don't know what to do...),0.195,1992.0
0.0195,alison limerick,0.719,11.0,424267.0,0.793,0.000357,11.0,0.0993,-6.98,1.0,7.0,6.0,0.0466,112.367,4.0,make it on my own,0.825,1992.0
0.00124,the charlatans uk,0.647,11.0,218173.0,0.78,0.892,11.0,0.519,-11.6,0.0,7.0,10.0,0.0429,123.088,4.0,weirdo,0.92,1992.0
8.6e-05,deee-lite,0.8,18.0,318133.0,0.678,0.853,6.0,0.0788,-9.589,0.0,7.0,1.0,0.0457,125.067,4.0,runaway,0.304,1992.0
0.000257,mig-29,0.537,18.0,374240.0,0.742,0.849,1.0,0.323,-16.522,1.0,7.0,10.0,0.049,124.809,4.0,mig-29,0.516,1992.0
0.00104,frankie knuckles,0.652,25.0,362600.0,0.712,0.103,1.0,0.192,-15.609,0.0,7.0,1.0,0.0373,116.708,4.0,rain falls,0.585,1992.0
0.000155,moby,0.727,25.0,260000.0,0.918,0.717,1.0,0.0439,-6.31,0.0,7.0,6.0,0.0541,130.994,4.0,drop a beat,0.945,1992.0
0.452,right said fred,0.801,25.0,201400.0,0.24,0.00436,10.0,0.14,-12.516,1.0,7.0,9.0,0.0434,128.051,4.0,deeply dippy,0.461,1992.0
0.0643,inner city,0.73,8.0,259480.0,0.798,0.0611,9.0,0.178,-8.554,0.0,8.0,1.0,0.0408,123.005,4.0,pennies from heaven,0.709,1992.0
0.00246,the movement,0.674,15.0,236067.0,0.735,0.105,0.0,0.326,-14.36,1.0,8.0,1.0,0.0909,135.002,4.0,jump!,0.105,1992.0
0.0238,cameo,0.798,15.0,334573.0,0.793,0.465,6.0,0.123,-7.255,1.0,8.0,4.0,0.0885,126.883,4.0,money,0.649,1992.0
0.158,black sheep,0.897,22.0,188560.0,0.74,8.5e-06,8.0,0.1,-13.857,0.0,8.0,1.0,0.297,115.101,4.0,strobelite honey,0.696,1992.0
0.00466,lidell townsell & m.t.f.,0.875,22.0,654500.0,0.618,0.00678,8.0,0.623,-8.41,1.0,8.0,4.0,0.11,121.779,4.0,get with u,0.648,1992.0
0.115,opus iii,0.606,29.0,330533.0,0.955,0.0547,1.0,0.15,-9.857,0.0,8.0,1.0,0.0462,125.007,4.0,it's a fine day,0.285,1992.0
0.0185,chic,0.699,29.0,413587.0,0.604,0.073,9.0,0.0868,-13.404,0.0,8.0,3.0,0.0359,114.226,4.0,your love,0.96,1992.0
0.0487,michael jackson,0.884,29.0,338173.0,0.96,0.0228,2.0,0.271,-4.613,1.0,8.0,4.0,0.0721,116.273,4.0,jam,0.617,1992.0
0.721,the cover girls,0.229,29.0,281387.0,0.67,9.58e-05,5.0,0.132,-6.408,0.0,8.0,7.0,0.0383,178.734,4.0,wishing on a star,0.519,1992.0
0.271,snap!,0.794,5.0,225882.0,0.745,0.00041,9.0,0.143,-11.367,0.0,9.0,1.0,0.037,124.249,4.0,rhythm is a dancer,0.706,1992.0
0.000466,dj seduction,0.735,19.0,298907.0,0.84,0.653,1.0,0.188,-8.547,1.0,9.0,8.0,0.0341,129.671,4.0,hardcore heaven,0.603,1992.0
0.013,rozalla,0.588,26.0,211733.0,0.929,0.000783,9.0,0.231,-9.278,0.0,9.0,1.0,0.0778,130.103,4.0,everybody's free (to feel good),0.175,1992.0
0.0259,ten city,0.665,26.0,332867.0,0.723,0.00469,11.0,0.0799,-12.277,0.0,9.0,2.0,0.0368,121.473,4.0,my peace of heaven,0.74,1992.0
0.00434,fierce ruling diva,0.751,26.0,245600.0,0.742,0.896,4.0,0.0809,-14.161,0.0,9.0,4.0,0.0598,123.187,4.0,you gotta believe (atomic slide),0.365,1992.0
0.000145,wailing souls,0.731,26.0,267267.0,0.732,0.00031,10.0,0.418,-9.334,0.0,9.0,9.0,0.0304,121.017,4.0,all over the world,0.9,1992.0
0.000394,david bowie,0.598,3.0,256333.0,0.839,0.764,7.0,0.0722,-10.203,1.0,10.0,9.0,0.0469,127.889,4.0,real cool world,0.679,1992.0
0.0168,electronic,0.551,3.0,261400.0,0.964,0.00208,0.0,0.434,-6.359,0.0,10.0,10.0,0.0424,125.837,4.0,disappointed,0.701,1992.0
0.0237,tracie daves,0.778,10.0,438666.0,0.56,0.0276,7.0,0.269,-15.555,1.0,10.0,3.0,0.0379,120.583,4.0,we can make it,0.795,1992.0
0.00969,d.o.p.,0.694,17.0,323547.0,0.86,0.94,7.0,0.0399,-9.478,0.0,10.0,3.0,0.0527,125.912,4.0,groovy beat,0.752,1992.0
0.0136,fortran 5,0.809,17.0,309133.0,0.898,0.22,5.0,0.0341,-14.825,0.0,10.0,9.0,0.0512,113.221,4.0,look to the future,0.786,1992.0
0.00791,erasure,0.644,17.0,226080.0,0.9,0.000722,1.0,0.0737,-7.215,1.0,10.0,10.0,0.0345,118.007,4.0,take a chance on me,0.586,1992.0
0.00852,arrested development,0.843,24.0,298773.0,0.508,2.1e-06,10.0,0.648,-13.918,1.0,10.0,6.0,0.221,91.094,4.0,people everyday,0.704,1992.0
0.000517,utah saints,0.53,24.0,355880.0,0.95,0.821,6.0,0.13,-10.553,1.0,10.0,7.0,0.0423,126.86,4.0,something good,0.507,1992.0
0.149,juliet roberts,0.665,31.0,250333.0,0.756,0.0,10.0,0.152,-12.103,0.0,10.0,7.0,0.0548,120.355,4.0,free love,0.502,1992.0
0.000903,vanessa williams,0.799,31.0,363049.0,0.381,0.623,0.0,0.647,-16.748,1.0,10.0,8.0,0.049,120.018,4.0,work to do,0.546,1992.0
0.000643,happy mondays,0.639,7.0,259720.0,0.779,0.00166,7.0,0.135,-8.279,1.0,11.0,1.0,0.0399,95.812,4.0,stinkin' thinkin',0.825,1992.0
0.000627,house of gypsies,0.806,14.0,334080.0,0.83,0.918,7.0,0.0172,-9.347,1.0,11.0,2.0,0.0895,125.149,4.0,samba,0.369,1992.0
0.000576,madonna,0.639,21.0,318573.0,0.676,0.434,11.0,0.26,-11.168,0.0,11.0,1.0,0.061,101.956,4.0,erotica,0.231,1992.0
0.00584,malaika,0.669,21.0,336867.0,0.731,0.00046,6.0,0.289,-9.194,0.0,11.0,5.0,0.0528,119.942,4.0,so much love,0.407,1992.0
0.052,information society,0.656,21.0,300973.0,0.982,0.00574,0.0,0.58,-9.59,1.0,11.0,10.0,0.0579,129.109,4.0,peace & love inc.,0.513,1992.0
7.33e-05,rozalla,0.501,28.0,235400.0,0.929,3.41e-05,7.0,0.116,-7.264,0.0,11.0,1.0,0.0382,125.871,4.0,are you ready to fly?,0.727,1992.0
0.000722,inner city,0.626,28.0,308053.0,0.868,0.474,10.0,0.345,-8.588,0.0,11.0,2.0,0.0354,125.936,4.0,follow your heart,0.605,1992.0
0.0672,martha wash,0.729,5.0,256333.0,0.753,0.0145,7.0,0.0668,-7.762,1.0,12.0,1.0,0.064,118.874,4.0,carry on,0.468,1992.0
0.0314,mr. fingers,0.692,5.0,398350.0,0.628,1.37e-06,3.0,0.0672,-11.246,0.0,12.0,2.0,0.0325,113.036,4.0,what about this love?,0.788,1992.0
0.125,the sugarcubes,0.512,19.0,222707.0,0.771,2.18e-05,2.0,0.0454,-8.77,1.0,12.0,1.0,0.0339,130.055,4.0,leash called love,0.62,1992.0
0.0153,definition of sound,0.847,19.0,369827.0,0.605,9.79e-05,7.0,0.0806,-14.347,0.0,12.0,4.0,0.0437,123.049,4.0,what are you under,0.68,1992.0
0.000168,prefab sprout,0.518,26.0,222533.0,0.923,0.0728,1.0,0.106,-6.776,1.0,12.0,3.0,0.0318,121.981,4.0,if you don't love me,0.442,1992.0
0.000124,emf,0.679,2.0,586800.0,0.92,0.872,2.0,0.105,-7.09,1.0,1.0,5.0,0.028,125.075,4.0,they're here,0.835,1993.0
0.00813,celine dion,0.732,9.0,238973.0,0.874,0.00124,8.0,0.0901,-7.068,1.0,1.0,5.0,0.0484,105.92,4.0,love can move mountains,0.275,1993.0
0.00372,wreckx-n-effect,0.865,9.0,311507.0,0.836,0.00551,1.0,0.301,-6.088,1.0,1.0,9.0,0.225,102.754,4.0,rump shaker,0.248,1993.0
0.00527,deee-lite,0.758,23.0,229493.0,0.629,0.827,1.0,0.186,-9.783,1.0,1.0,6.0,0.0412,114.011,4.0,pussycat meow,0.85,1993.0
0.00601,madonna,0.659,30.0,333467.0,0.818,0.299,7.0,0.336,-7.09,0.0,1.0,1.0,0.0265,119.943,4.0,deeper and deeper,0.39,1993.0
0.00108,moby,0.596,6.0,359000.0,0.977,0.375,7.0,0.0908,-7.811,1.0,2.0,8.0,0.0386,136.965,4.0,next is the e,0.635,1993.0
0.00237,uncanny alliance,0.809,13.0,284482.0,0.695,0.000445,7.0,0.0304,-9.536,1.0,2.0,2.0,0.0875,123.94,4.0,i got my education,0.87,1993.0
0.0225,happy mondays,0.682,20.0,284800.0,0.861,6.96e-05,6.0,0.0526,-8.494,0.0,2.0,5.0,0.0543,114.704,4.0,sunshine and love,0.952,1993.0
0.0188,arrested development,0.884,27.0,247507.0,0.37,0.00423,8.0,0.026,-11.353,1.0,2.0,1.0,0.112,109.997,4.0,mr. wendal,0.883,1993.0
0.0943,betty boo,0.701,27.0,222266.0,0.752,0.0014,1.0,0.0304,-8.347,1.0,2.0,5.0,0.0408,100.128,4.0,thing goin' on,0.904,1993.0
0.0152,rupaul,0.792,6.0,239933.0,0.562,7.48e-05,7.0,0.428,-11.379,1.0,3.0,2.0,0.0929,126.222,4.0,supermodel (you better work),0.592,1993.0
0.0176,whitney houston,0.666,13.0,285107.0,0.848,0.00295,5.0,0.126,-8.312,0.0,3.0,1.0,0.0529,119.541,4.0,i'm every woman,0.402,1993.0
0.0264,bobby brown,0.816,13.0,310497.0,0.765,1.66e-05,1.0,0.0389,-6.538,0.0,3.0,3.0,0.0378,111.751,4.0,get away,0.856,1993.0
0.0308,nightcrawlers,0.8,13.0,243160.0,0.502,1.19e-05,6.0,0.211,-13.298,0.0,3.0,7.0,0.032,123.041,4.0,push the feeling on,0.808,1993.0
0.000232,sandy b,0.714,20.0,215646.0,0.94,0.0697,1.0,0.103,-5.814,1.0,3.0,5.0,0.0355,121.179,4.0,feel like singin',0.891,1993.0
0.187,sunscreem,0.609,27.0,251693.0,0.809,0.0,2.0,0.293,-9.061,1.0,3.0,1.0,0.0331,126.057,4.0,love u more,0.553,1993.0
0.00332,dr. alban,0.655,27.0,239933.0,0.933,0.0365,7.0,0.0983,-7.703,1.0,3.0,3.0,0.0536,128.701,4.0,it's my life,0.472,1993.0
0.202,danube dance,0.921,27.0,430853.0,0.707,0.635,3.0,0.108,-7.981,0.0,3.0,7.0,0.0557,123.86,4.0,unique,0.57,1993.0
0.00949,martha wash,0.793,3.0,229907.0,0.824,0.531,11.0,0.0596,-7.325,0.0,4.0,1.0,0.058,114.059,4.0,give it to you,0.76,1993.0
0.084,finitribe,0.631,3.0,367760.0,0.824,0.767,5.0,0.323,-15.636,0.0,4.0,7.0,0.0473,124.03,4.0,forevergreen,0.416,1993.0
0.102,naughty by nature,0.862,3.0,267267.0,0.642,0.0,6.0,0.272,-13.652,0.0,4.0,9.0,0.101,99.201,4.0,hip hop hooray,0.765,1993.0
0.294,annie lennox,0.771,10.0,289400.0,0.641,0.000405,9.0,0.303,-5.671,1.0,4.0,1.0,0.0355,124.991,4.0,little bird,0.674,1993.0
0.00951,the shamen,0.658,17.0,232667.0,0.981,0.000122,4.0,0.0996,-11.163,0.0,4.0,8.0,0.056,116.507,4.0,boss drum,0.619,1993.0
0.032,wave,0.656,17.0,228267.0,0.927,0.213,0.0,0.401,-6.213,0.0,4.0,10.0,0.0354,121.971,4.0,enjoy life,0.881,1993.0
0.0649,james brown,0.847,24.0,233360.0,0.937,1.69e-05,1.0,0.606,-4.458,1.0,4.0,7.0,0.112,114.008,4.0,can't get any harder,0.811,1993.0
0.02,depeche mode,0.44,1.0,275413.0,0.905,0.0203,2.0,0.45,-8.152,1.0,5.0,3.0,0.0892,122.96,3.0,i feel you,0.154,1993.0
0.014,robin s.,0.811,8.0,252107.0,0.833,2.06e-05,5.0,0.0769,-4.259,1.0,5.0,1.0,0.153,120.258,4.0,show me love,0.567,1993.0
0.00691,rozalla,0.581,8.0,434667.0,0.861,0.0492,4.0,0.294,-6.669,0.0,5.0,4.0,0.0354,123.187,4.0,faith (in the power of love),0.709,1993.0
0.0663,madonna,0.778,15.0,300893.0,0.727,0.0196,7.0,0.0923,-10.296,1.0,5.0,1.0,0.0524,115.94,4.0,fever,0.549,1993.0
0.0152,michael jackson,0.862,22.0,393307.0,0.595,0.000343,5.0,0.104,-4.655,1.0,5.0,1.0,0.121,103.168,4.0,who is it,0.502,1993.0
0.0217,lulu,0.685,22.0,242045.0,0.743,0.0,5.0,0.317,-11.868,1.0,5.0,3.0,0.0521,116.777,4.0,independence,0.702,1993.0
0.427,deep forest,0.566,22.0,233824.0,0.531,0.0196,11.0,0.13,-16.375,0.0,5.0,6.0,0.0413,175.965,4.0,sweet lullaby,0.548,1993.0
0.225,captain hollywood project,0.661,29.0,253573.0,0.847,0.835,7.0,0.0863,-11.855,1.0,5.0,3.0,0.0349,125.862,4.0,more and more,0.71,1993.0
0.00062,david bowie,0.541,29.0,265333.0,0.913,0.000142,10.0,0.0244,-7.366,1.0,5.0,6.0,0.0523,125.992,4.0,jump they say,0.624,1993.0
0.000139,sunscreem,0.527,5.0,243760.0,0.782,0.733,0.0,0.135,-12.587,1.0,6.0,1.0,0.0344,128.09,4.0,pressure us,0.655,1993.0
0.00146,new order,0.506,12.0,248973.0,0.931,0.0227,5.0,0.27,-5.635,1.0,6.0,1.0,0.0305,129.568,4.0,regret,0.865,1993.0
0.00134,utah saints,0.572,12.0,368307.0,0.949,0.219,6.0,0.715,-6.516,1.0,6.0,3.0,0.043,121.186,4.0,what can you do for me,0.587,1993.0
0.0251,neneh cherry,0.696,12.0,201667.0,0.635,0.0609,8.0,0.0287,-8.652,1.0,6.0,4.0,0.0652,128.646,4.0,buddy x,0.908,1993.0
0.0104,loni clark,0.77,12.0,410933.0,0.92,0.0153,6.0,0.284,-5.914,0.0,6.0,5.0,0.0517,122.991,4.0,rushing,0.393,1993.0
0.042,the shamen,0.692,19.0,227067.0,0.783,4.56e-05,10.0,0.137,-13.359,0.0,6.0,1.0,0.0526,125.786,4.0,phorever people,0.821,1993.0
0.302,janet jackson,0.703,26.0,265107.0,0.7,0.471,5.0,0.0718,-6.789,1.0,6.0,1.0,0.0693,97.675,4.0,that's the way love goes,0.582,1993.0
0.218,ethyl meatplow,0.644,26.0,194507.0,0.726,8.51e-06,2.0,0.914,-8.772,1.0,6.0,3.0,0.0503,116.944,4.0,queenie,0.483,1993.0
0.00107,the prodigy,0.557,26.0,272227.0,0.946,0.64,1.0,0.0766,-6.235,1.0,6.0,7.0,0.052,144.969,4.0,wind it up,0.69,1993.0
0.126,jaydee,0.769,3.0,615507.0,0.467,0.11,0.0,0.0513,-13.787,1.0,7.0,1.0,0.0503,128.852,4.0,plastic dreams,0.261,1993.0
0.00888,deacon blue,0.54,3.0,321880.0,0.839,0.104,1.0,0.116,-10.199,0.0,7.0,6.0,0.0373,125.958,4.0,your town,0.346,1993.0
0.00156,malaika,0.775,10.0,242333.0,0.65,0.493,8.0,0.243,-9.174,1.0,7.0,1.0,0.0424,105.015,4.0,gotta know (your name),0.867,1993.0
0.0443,martha wash,0.802,17.0,281360.0,0.932,0.867,0.0,0.0293,-8.655,1.0,7.0,10.0,0.106,121.278,4.0,runaround,0.507,1993.0
0.0338,rupaul,0.751,24.0,216760.0,0.556,0.0339,11.0,0.219,-7.227,0.0,7.0,1.0,0.0645,90.023,4.0,back to my roots,0.208,1993.0
7.85e-05,book of love,0.753,24.0,268800.0,0.459,0.411,0.0,0.0733,-12.791,1.0,7.0,4.0,0.0398,122.931,4.0,boy pop,0.366,1993.0
0.00428,lonnie gordon,0.861,31.0,243867.0,0.627,0.000553,0.0,0.0543,-8.456,1.0,7.0,1.0,0.0495,118.743,4.0,bad mood,0.815,1993.0
0.000629,warning,0.762,31.0,435760.0,0.788,0.69,2.0,0.722,-8.233,1.0,7.0,2.0,0.0348,128.05,4.0,tubale (extasy),0.108,1993.0
0.0293,pet shop boys,0.501,14.0,234147.0,0.882,3.82e-06,11.0,0.219,-5.794,0.0,8.0,1.0,0.0467,173.477,3.0,can you forgive her?,0.724,1993.0
0.0284,george michael,0.714,14.0,255373.0,0.976,0.00695,10.0,0.756,-7.349,0.0,8.0,5.0,0.0548,121.89,4.0,killer/papa was a rollin' stone,0.577,1993.0
0.06,2 unlimited,0.653,21.0,218900.0,0.982,0.00481,5.0,0.097,-7.388,0.0,8.0,7.0,0.051,130.074,4.0,tribal dance,0.76,1993.0
0.0212,taylor dayne,0.688,28.0,266533.0,0.743,9.02e-05,5.0,0.106,-8.483,1.0,8.0,2.0,0.034,108.178,4.0,can't get enough of your love,0.642,1993.0
0.216,johnny p,0.915,28.0,207573.0,0.939,0.0,6.0,0.338,-4.675,1.0,8.0,5.0,0.123,91.162,4.0,look good,0.834,1993.0
0.0443,bjork,0.687,4.0,252360.0,0.635,0.0252,2.0,0.0963,-14.667,1.0,9.0,2.0,0.0365,109.448,4.0,human behaviour,0.546,1993.0
0.0219,dina carroll,0.808,4.0,280560.0,0.727,0.0132,3.0,0.26,-9.181,1.0,9.0,4.0,0.0266,118.982,4.0,special kind of love,0.882,1993.0
0.0374,janet jackson,0.653,11.0,271640.0,0.976,0.00173,11.0,0.561,-5.173,0.0,9.0,1.0,0.0797,105.575,4.0,if,0.447,1993.0
0.14,saint etienne,0.667,11.0,229960.0,0.792,4.07e-05,6.0,0.0896,-5.368,1.0,9.0,5.0,0.0317,114.959,4.0,who do you think you are,0.775,1993.0
0.000301,robin s.,0.769,18.0,255147.0,0.707,0.0245,0.0,0.0478,-8.862,1.0,9.0,1.0,0.0426,117.954,4.0,love for love,0.93,1993.0
0.151,gloria estefan,0.77,18.0,278333.0,0.668,0.0,1.0,0.0838,-6.942,0.0,9.0,5.0,0.0399,99.16,4.0,mi tierra,0.94,1993.0
0.000129,eden,0.508,18.0,308613.0,0.67,0.852,7.0,0.207,-12.298,1.0,9.0,7.0,0.0337,125.939,4.0,do u feel 4 me,0.392,1993.0
0.0138,new order,0.617,25.0,219880.0,0.968,0.00145,2.0,0.0604,-3.511,0.0,9.0,1.0,0.0427,127.595,4.0,world (the price of love),0.72,1993.0
0.00237,ultra nate,0.807,2.0,317387.0,0.824,0.000589,6.0,0.0776,-9.037,0.0,10.0,2.0,0.0452,124.064,4.0,joy,0.561,1993.0
0.00184,his boy elroy,0.681,2.0,252067.0,0.454,0.00375,4.0,0.496,-10.903,0.0,10.0,7.0,0.0421,109.052,4.0,chains,0.623,1993.0
0.0911,zhane,0.87,9.0,251600.0,0.718,0.000217,2.0,0.114,-4.985,1.0,10.0,2.0,0.0895,101.294,4.0,hey mr. d.j.,0.905,1993.0
0.0222,haddaway,0.683,9.0,270373.0,0.772,0.0149,7.0,0.203,-7.907,0.0,10.0,9.0,0.0311,123.871,4.0,what is love,0.737,1993.0
0.18,mariah carey,0.701,16.0,232960.0,0.705,0.0,5.0,0.141,-6.18,1.0,10.0,1.0,0.0357,100.669,4.0,dreamlover,0.71,1993.0
0.0712,captain hollywood project,0.642,16.0,234093.0,0.984,0.467,8.0,0.116,-7.893,0.0,10.0,10.0,0.0425,128.852,4.0,only with you,0.893,1993.0
0.169,gabrielle,0.749,23.0,223533.0,0.461,0.0,9.0,0.0681,-13.652,1.0,10.0,1.0,0.0362,98.783,4.0,dreams,0.566,1993.0
0.237,moby,0.734,30.0,284547.0,0.681,0.0999,5.0,0.139,-8.3,0.0,10.0,1.0,0.0643,106.393,4.0,move,0.767,1993.0
0.51,sagat,0.903,30.0,217880.0,0.638,0.0414,6.0,0.0526,-6.81,1.0,10.0,3.0,0.172,118.964,4.0,fuk dat,0.723,1993.0
0.0201,joe,0.739,6.0,226242.0,0.831,0.0,9.0,0.05,-5.694,1.0,11.0,6.0,0.0323,99.67,4.0,i'm in luv,0.707,1993.0
2.98e-05,lonnie gordon,0.575,13.0,196973.0,0.976,0.00278,5.0,0.0296,-5.971,0.0,11.0,1.0,0.0931,123.715,4.0,happenin' all over again,0.743,1993.0
0.00501,michael watford,0.809,13.0,223760.0,0.631,0.0028,11.0,0.379,-14.025,1.0,11.0,7.0,0.148,120.01,4.0,luv 4-2,0.862,1993.0
0.00085,red red groovy,0.57,13.0,322173.0,0.881,0.0038,8.0,0.262,-9.804,0.0,11.0,10.0,0.0479,128.283,4.0,another kind of find,0.704,1993.0
0.0234,smooth touch,0.743,20.0,291600.0,0.829,1.82e-05,1.0,0.0363,-2.486,1.0,11.0,1.0,0.0584,121.982,4.0,house of love,0.884,1993.0
5.86e-05,grace jones,0.612,27.0,311173.0,0.855,0.641,7.0,0.242,-12.855,1.0,11.0,1.0,0.0472,135.005,4.0,sex drive,0.575,1993.0
5.18e-05,janet jackson,0.68,27.0,275493.0,0.835,0.671,11.0,0.13,-6.19,0.0,11.0,2.0,0.0445,123.097,4.0,throb,0.35,1993.0
0.00431,u2,0.616,11.0,416533.0,0.645,0.0107,6.0,0.0409,-14.77,1.0,12.0,1.0,0.0348,116.146,4.0,lemon,0.328,1993.0
0.0726,culture beat,0.703,11.0,257467.0,0.997,0.0235,9.0,0.123,-7.666,0.0,12.0,2.0,0.0399,132.872,4.0,mr. vain,0.391,1993.0
0.00211,sven vath,0.658,11.0,515759.0,0.467,0.926,2.0,0.316,-14.039,1.0,12.0,5.0,0.0477,122.969,4.0,l'esperanza,0.121,1993.0
0.0174,pet shop boys,0.535,18.0,304080.0,0.951,9.61e-06,7.0,0.345,-5.859,1.0,12.0,1.0,0.0373,120.72,4.0,go west,0.444,1993.0
0.267,bjork,0.69,18.0,299173.0,0.614,0.00784,7.0,0.126,-14.41,1.0,12.0,4.0,0.0492,120.336,4.0,violently happy,0.265,1993.0
0.00248,en vogue,0.755,25.0,260893.0,0.712,0.000873,8.0,0.694,-9.218,1.0,12.0,6.0,0.054,117.996,4.0,what is love,0.794,1993.0
0.0839,gloria estefan,0.571,1.0,320027.0,0.698,0.00319,0.0,0.127,-6.786,1.0,1.0,1.0,0.109,132.215,4.0,tradicion,0.909,1994.0
0.00121,ultra nate,0.776,8.0,258587.0,0.686,4.8e-05,5.0,0.0478,-8.949,0.0,1.0,1.0,0.0428,117.949,4.0,show me,0.824,1994.0
0.0339,jody watley,0.722,15.0,279000.0,0.788,3.66e-05,10.0,0.076,-6.931,0.0,1.0,2.0,0.0476,101.1,4.0,your love keeps working on me,0.698,1994.0
0.0389,rozalla,0.711,22.0,290667.0,0.692,0.00919,2.0,0.0787,-8.41,0.0,1.0,1.0,0.0293,125.972,4.0,"i love music (from ""carlito's way"")",0.807,1994.0
0.000656,whitney houston,0.741,29.0,188600.0,0.899,0.014,0.0,0.099,-7.13,1.0,1.0,1.0,0.0445,104.895,4.0,queen of the night,0.757,1994.0
0.00791,house of gypsies,0.871,29.0,202947.0,0.386,0.933,0.0,0.0681,-16.961,1.0,1.0,3.0,0.0968,123.193,4.0,sume sigh say,0.389,1994.0
0.102,d:ream,0.663,29.0,259760.0,0.562,0.809,3.0,0.0897,-12.008,1.0,1.0,7.0,0.0376,125.989,4.0,things can only get better,0.149,1994.0
0.0208,k.d. lang,0.613,12.0,281973.0,0.861,0.119,11.0,0.0786,-10.3,0.0,2.0,6.0,0.0344,110.25,4.0,just keep me moving,0.901,1994.0
0.102,captain hollywood project,0.717,12.0,225093.0,0.677,0.0794,4.0,0.0912,-12.76,0.0,2.0,7.0,0.0662,109.877,4.0,all i want,0.267,1994.0
0.134,one dove,0.505,12.0,280067.0,0.846,0.509,2.0,0.136,-10.129,1.0,2.0,9.0,0.0449,96.694,4.0,white love,0.839,1994.0
7.18e-05,bjork,0.722,19.0,236640.0,0.723,0.0163,1.0,0.142,-12.248,0.0,2.0,1.0,0.0934,118.593,4.0,big time sensuality,0.532,1994.0
0.0105,the fog,0.89,26.0,448264.0,0.668,0.133,11.0,0.0906,-13.352,1.0,2.0,2.0,0.176,119.998,4.0,been a long time,0.751,1994.0
0.365,inxs,0.786,26.0,254400.0,0.66,0.0,7.0,0.142,-7.379,1.0,2.0,9.0,0.431,115.134,4.0,please (you got that...),0.53,1994.0
0.121,cece peniston,0.745,12.0,252027.0,0.789,9.61e-06,6.0,0.227,-8.74,0.0,3.0,1.0,0.0537,102.701,4.0,i'm in the mood,0.706,1994.0
0.00856,latrece,0.831,12.0,377809.0,0.656,3.47e-06,7.0,0.327,-7.927,0.0,3.0,7.0,0.0374,114.175,4.0,i want to thank you,0.188,1994.0
0.00564,new order,0.601,19.0,283907.0,0.889,0.231,5.0,0.0883,-8.29,1.0,3.0,6.0,0.0458,125.935,4.0,spooky,0.67,1994.0
0.0322,juliet roberts,0.728,26.0,300333.0,0.585,0.0,10.0,0.165,-12.376,1.0,3.0,1.0,0.0459,120.869,4.0,i want you,0.517,1994.0
0.0637,pet shop boys,0.659,26.0,184040.0,0.942,2.09e-05,2.0,0.277,-5.914,1.0,3.0,2.0,0.0292,130.744,4.0,i wouldn't normally do this kind of thing,0.961,1994.0
0.000705,culture beat,0.668,2.0,321427.0,0.909,0.0448,9.0,0.235,-9.925,0.0,4.0,1.0,0.0397,132.865,4.0,got to get it,0.541,1994.0
